order_id,order_date,product_id,product_name,category,quantity_sold,unit_price,sales_amount,profit,payment_mode,region
14039,2025-05-21,P045,Groceries_Item_45,Groceries,8,1191,9528,1787.96,UPI,Central
14040,2025-08-29,P126,Personal Care_Item_126,Personal Care,7,532,3724,495.07,Card,North
14041,2025-08-21,P297,Snacks_Item_297,Snacks,3,463,1389,175.48,Cash,South
14042,2025-02-20,P064,Groceries_Item_64,Groceries,7,1341,9387,1291.37,Cash,South
14043,2025-11-19,P258,Household_Item_258,Household,6,1614,9684,1736.65,Net Banking,Central
14044,2025-02-18,P233,Beverages_Item_233,Beverages,5,1386,6930,1470.96,Card,West
14045,2025-01-08,P081,Groceries_Item_81,Groceries,6,583,3498,422.38,Net Banking,North
14046,2025-12-25,P238,Stationery_Item_238,Stationery,6,836,5016,886.96,Net Banking,North
14047,2025-12-15,P072,Snacks_Item_72,Snacks,7,737,5159,491.28,Card,East
14048,2025-11-22,P275,Stationery_Item_275,Stationery,2,217,434,92.43,Net Banking,Central
14049,2025-01-05,P180,Snacks_Item_180,Snacks,1,1695,1695,153.24,Cash,West
14050,2025-07-30,P203,Personal Care_Item_203,Personal Care,8,1388,11104,946.07,UPI,Central
14051,2025-06-10,P176,Personal Care_Item_176,Personal Care,4,1409,5636,958.57,Net Banking,Central
14052,2025-02-25,P122,Groceries_Item_122,Groceries,2,1100,2200,341.34,UPI,East
14053,2025-11-27,P011,Stationery_Item_11,Stationery,4,740,2960,299.32,Net Banking,Central
14054,2025-11-15,P217,Snacks_Item_217,Snacks,5,199,995,123.29,Net Banking,Central
14055,2025-12-13,P261,Personal Care_Item_261,Personal Care,4,599,2396,351.31,Cash,North
14056,2025-08-03,P242,Stationery_Item_242,Stationery,2,1173,2346,366.1,Cash,South
14057,2025-02-14,P281,Groceries_Item_281,Groceries,3,1610,4830,701.7,UPI,North
14058,2025-10-11,P094,Groceries_Item_94,Groceries,6,1968,11808,1705.12,Cash,South
14059,2025-12-25,P023,Groceries_Item_23,Groceries,4,1037,4148,667.22,Net Banking,West
14060,2025-12-11,P056,Beverages_Item_56,Beverages,2,743,1486,202.72,UPI,West
14061,2025-05-31,P178,Snacks_Item_178,Snacks,8,589,4712,776.25,Net Banking,South
14062,2025-04-23,P027,Household_Item_27,Household,3,401,1203,182.85,UPI,Central
14063,2025-05-22,P247,Beverages_Item_247,Beverages,5,1088,5440,644.43,UPI,North
14064,2025-07-01,P045,Groceries_Item_45,Groceries,8,1191,9528,1878.54,Net Banking,Central
14065,2025-12-30,P209,Stationery_Item_209,Stationery,3,724,2172,282.92,UPI,North
14066,2025-10-13,P003,Beverages_Item_3,Beverages,2,1140,2280,462.96,Card,North
14067,2025-01-07,P198,Groceries_Item_198,Groceries,4,902,3608,672.88,Cash,South
14068,2025-05-25,P210,Stationery_Item_210,Stationery,7,1855,12985,2241.23,UPI,North
14069,2025-04-07,P286,Groceries_Item_286,Groceries,8,1118,8944,1174.79,UPI,North
14070,2025-09-08,P165,Personal Care_Item_165,Personal Care,1,1683,1683,183.36,Card,East
14071,2025-07-17,P032,Household_Item_32,Household,5,1812,9060,1144.25,Card,East
14072,2025-07-01,P246,Groceries_Item_246,Groceries,6,1207,7242,978.16,Net Banking,South
14073,2025-03-19,P152,Personal Care_Item_152,Personal Care,5,674,3370,642.69,UPI,Central
14074,2025-08-01,P139,Beverages_Item_139,Beverages,2,708,1416,306.93,Net Banking,North
14075,2025-04-01,P107,Household_Item_107,Household,4,393,1572,291.48,UPI,East
14076,2025-11-18,P023,Groceries_Item_23,Groceries,2,1037,2074,277.1,Card,Central
14077,2025-10-17,P131,Stationery_Item_131,Stationery,4,1069,4276,530.63,Net Banking,Central
14078,2025-10-26,P119,Personal Care_Item_119,Personal Care,5,968,4840,469.65,UPI,Central
14079,2025-05-11,P240,Personal Care_Item_240,Personal Care,1,886,886,180.22,Net Banking,East
14080,2025-10-14,P072,Snacks_Item_72,Snacks,6,737,4422,654.53,Net Banking,South
14081,2025-02-27,P073,Snacks_Item_73,Snacks,3,1428,4284,355.8,Net Banking,West
14082,2025-01-11,P252,Stationery_Item_252,Stationery,2,27,54,10.59,Net Banking,South
14083,2025-09-23,P282,Groceries_Item_282,Groceries,3,744,2232,309.09,UPI,Central
14084,2025-08-10,P047,Groceries_Item_47,Groceries,8,1774,14192,1580.1,Cash,West
14085,2025-12-07,P077,Groceries_Item_77,Groceries,7,1874,13118,1797.26,UPI,Central
14086,2025-06-03,P054,Household_Item_54,Household,3,755,2265,343.05,UPI,Central
14087,2025-03-23,P092,Groceries_Item_92,Groceries,1,31,31,4.3,Net Banking,East
14088,2025-04-05,P003,Beverages_Item_3,Beverages,3,1140,3420,569.93,UPI,South
14089,2025-10-05,P033,Snacks_Item_33,Snacks,8,361,2888,451.66,Card,Central
14090,2025-11-04,P042,Household_Item_42,Household,1,871,871,120.82,Card,Central
14091,2025-03-21,P202,Groceries_Item_202,Groceries,6,239,1434,199.67,Cash,South
14092,2025-03-13,P034,Beverages_Item_34,Beverages,4,280,1120,225.02,Net Banking,West
14093,2025-08-16,P016,Stationery_Item_16,Stationery,4,503,2012,388.29,UPI,West
14094,2025-02-18,P179,Groceries_Item_179,Groceries,6,1040,6240,598.26,Net Banking,Central
14095,2025-03-14,P177,Groceries_Item_177,Groceries,4,637,2548,387.23,UPI,South
14096,2025-02-02,P130,Household_Item_130,Household,7,1034,7238,1409.1,UPI,South
14097,2025-06-19,P054,Household_Item_54,Household,5,755,3775,439.47,Cash,Central
14098,2025-01-12,P202,Groceries_Item_202,Groceries,4,239,956,144.56,Cash,South
14099,2025-01-12,P050,Snacks_Item_50,Snacks,3,1456,4368,451.41,Net Banking,West
14100,2025-07-28,P223,Household_Item_223,Household,7,1722,12054,1489.63,Cash,East
14101,2025-08-18,P040,Snacks_Item_40,Snacks,6,799,4794,430.56,UPI,North
14102,2025-05-27,P160,Personal Care_Item_160,Personal Care,2,1046,2092,278.46,Net Banking,East
14103,2025-05-26,P283,Household_Item_283,Household,7,318,2226,357.26,Cash,Central
14104,2025-07-01,P014,Personal Care_Item_14,Personal Care,4,1446,5784,529.16,Cash,East
14105,2025-03-08,P174,Groceries_Item_174,Groceries,6,327,1962,213.1,UPI,West
14106,2025-12-27,P077,Groceries_Item_77,Groceries,3,1874,5622,528.59,Card,East
14107,2025-07-06,P054,Household_Item_54,Household,8,755,6040,1300.79,Card,North
14108,2025-07-10,P188,Snacks_Item_188,Snacks,2,1759,3518,727.11,Card,North
14109,2025-04-11,P059,Personal Care_Item_59,Personal Care,4,1761,7044,904.92,Cash,East
14110,2025-02-03,P049,Stationery_Item_49,Stationery,2,1758,3516,460.58,Net Banking,West
14111,2025-05-17,P061,Stationery_Item_61,Stationery,2,1993,3986,590.23,Card,Central
14112,2025-07-05,P142,Household_Item_142,Household,6,1340,8040,1761.18,Card,South
14113,2025-02-04,P050,Snacks_Item_50,Snacks,1,1456,1456,291.6,Net Banking,West
14114,2025-03-03,P019,Beverages_Item_19,Beverages,6,1293,7758,1677.54,Net Banking,South
14115,2025-11-27,P155,Stationery_Item_155,Stationery,2,1641,3282,339.2,Card,North
14116,2025-04-01,P158,Beverages_Item_158,Beverages,4,1407,5628,814.2,Card,East
14117,2025-06-12,P116,Groceries_Item_116,Groceries,4,1483,5932,1020.54,Net Banking,North
14118,2025-10-12,P248,Beverages_Item_248,Beverages,3,749,2247,227.12,Cash,North
14119,2025-08-24,P261,Personal Care_Item_261,Personal Care,4,599,2396,312.88,Cash,North
14120,2025-08-20,P204,Stationery_Item_204,Stationery,3,1786,5358,493.55,Card,West
14121,2025-02-11,P033,Snacks_Item_33,Snacks,7,361,2527,234.36,Card,South
14122,2025-04-30,P080,Beverages_Item_80,Beverages,8,1815,14520,2793.06,Card,South
14123,2025-03-07,P244,Groceries_Item_244,Groceries,6,1234,7404,805.26,Card,North
14124,2025-12-24,P182,Groceries_Item_182,Groceries,5,321,1605,297.66,Net Banking,South
14125,2025-02-14,P199,Groceries_Item_199,Groceries,1,1378,1378,169.78,Card,South
14126,2025-03-30,P194,Groceries_Item_194,Groceries,4,272,1088,188.55,Cash,North
14127,2025-04-12,P166,Snacks_Item_166,Snacks,7,630,4410,967.67,UPI,South
14128,2025-11-12,P187,Personal Care_Item_187,Personal Care,4,699,2796,273.13,UPI,North
14129,2025-02-23,P265,Personal Care_Item_265,Personal Care,5,1433,7165,1403.17,Card,North
14130,2025-09-19,P186,Beverages_Item_186,Beverages,1,954,954,183.24,UPI,West
14131,2025-08-12,P151,Personal Care_Item_151,Personal Care,4,465,1860,289.04,Cash,North
14132,2025-03-27,P190,Household_Item_190,Household,7,1400,9800,2072.54,UPI,East
14133,2025-02-16,P091,Groceries_Item_91,Groceries,1,1397,1397,264.25,UPI,South
14134,2025-05-02,P164,Stationery_Item_164,Stationery,5,1551,7755,1655.7,Card,South
14135,2025-05-14,P293,Beverages_Item_293,Beverages,1,497,497,97.07,Net Banking,Central
14136,2025-08-25,P268,Personal Care_Item_268,Personal Care,2,1641,3282,476.12,Card,Central
14137,2025-10-29,P212,Snacks_Item_212,Snacks,3,170,510,94.72,Cash,South
14138,2025-02-22,P204,Stationery_Item_204,Stationery,2,1786,3572,320.37,Cash,South
14139,2025-11-15,P207,Personal Care_Item_207,Personal Care,1,604,604,122.98,Cash,West
14140,2025-09-22,P270,Household_Item_270,Household,7,686,4802,452.34,Cash,South
14141,2025-04-28,P256,Snacks_Item_256,Snacks,7,1155,8085,1745.08,Net Banking,North
14142,2025-07-19,P075,Snacks_Item_75,Snacks,5,1589,7945,1126.53,Cash,Central
14143,2025-06-24,P257,Stationery_Item_257,Stationery,5,351,1755,161.27,UPI,East
14144,2025-06-20,P183,Groceries_Item_183,Groceries,2,1506,3012,341.78,Net Banking,South
14145,2025-09-09,P144,Snacks_Item_144,Snacks,8,668,5344,810.17,Card,South
14146,2025-10-28,P085,Beverages_Item_85,Beverages,8,70,560,106.18,Cash,East
14147,2025-01-07,P159,Household_Item_159,Household,6,40,240,30.98,Card,South
14148,2025-04-19,P166,Snacks_Item_166,Snacks,4,630,2520,210.98,Cash,North
14149,2025-10-16,P295,Beverages_Item_295,Beverages,8,1426,11408,1319.24,UPI,West
14150,2025-02-02,P158,Beverages_Item_158,Beverages,4,1407,5628,1125.64,Net Banking,Central
14151,2025-05-22,P055,Snacks_Item_55,Snacks,1,552,552,92.2,UPI,Central
14152,2025-11-20,P023,Groceries_Item_23,Groceries,4,1037,4148,508.87,Net Banking,East
14153,2025-10-19,P172,Personal Care_Item_172,Personal Care,4,219,876,71.14,Net Banking,Central
14154,2025-07-19,P152,Personal Care_Item_152,Personal Care,1,674,674,77.54,Net Banking,South
14155,2025-09-01,P006,Stationery_Item_6,Stationery,8,242,1936,407.4,Net Banking,Central
14156,2025-07-22,P204,Stationery_Item_204,Stationery,2,1786,3572,527.77,Cash,Central
14157,2025-02-09,P276,Groceries_Item_276,Groceries,1,815,815,137.39,Cash,South
14158,2025-08-06,P268,Personal Care_Item_268,Personal Care,1,1641,1641,323.82,Net Banking,East
14159,2025-04-30,P222,Snacks_Item_222,Snacks,6,296,1776,339.39,Cash,South
14160,2025-09-24,P053,Stationery_Item_53,Stationery,4,1122,4488,914.06,Cash,West
14161,2025-11-26,P180,Snacks_Item_180,Snacks,5,1695,8475,1843.97,Card,South
14162,2025-01-21,P143,Beverages_Item_143,Beverages,7,810,5670,679.03,Cash,West
14163,2025-11-04,P193,Stationery_Item_193,Stationery,7,1765,12355,1124.37,UPI,East
14164,2025-05-01,P244,Groceries_Item_244,Groceries,3,1234,3702,568.92,UPI,South
14165,2025-01-20,P294,Personal Care_Item_294,Personal Care,7,1182,8274,994.42,UPI,North
14166,2025-06-03,P032,Household_Item_32,Household,6,1812,10872,2095.94,UPI,Central
14167,2025-08-16,P021,Stationery_Item_21,Stationery,4,862,3448,297.65,Net Banking,South
14168,2025-11-16,P297,Snacks_Item_297,Snacks,8,463,3704,787.1,UPI,North
14169,2025-11-25,P163,Snacks_Item_163,Snacks,1,157,157,19.61,Card,South
14170,2025-09-01,P221,Beverages_Item_221,Beverages,3,108,324,56.4,UPI,East
14171,2025-03-08,P180,Snacks_Item_180,Snacks,4,1695,6780,634.06,Card,West
14172,2025-08-24,P034,Beverages_Item_34,Beverages,4,280,1120,147.82,Net Banking,East
14173,2025-04-12,P009,Stationery_Item_9,Stationery,8,237,1896,192.54,Card,North
14174,2025-12-27,P006,Stationery_Item_6,Stationery,4,242,968,170.08,UPI,North
14175,2025-04-22,P135,Beverages_Item_135,Beverages,7,1600,11200,947.34,Net Banking,West
14176,2025-04-28,P282,Groceries_Item_282,Groceries,2,744,1488,179.19,UPI,Central
14177,2025-01-22,P116,Groceries_Item_116,Groceries,5,1483,7415,1466.79,UPI,East
14178,2025-08-08,P005,Groceries_Item_5,Groceries,8,1230,9840,1887.75,Cash,Central
14179,2025-10-17,P081,Groceries_Item_81,Groceries,7,583,4081,619.21,UPI,East
14180,2025-03-14,P197,Stationery_Item_197,Stationery,6,1286,7716,991.97,Cash,East
14181,2025-07-13,P234,Groceries_Item_234,Groceries,1,153,153,14.82,Card,West
14182,2025-04-28,P171,Groceries_Item_171,Groceries,7,1437,10059,2076.03,Cash,North
14183,2025-01-29,P113,Groceries_Item_113,Groceries,7,1524,10668,1905.33,UPI,South
14184,2025-06-18,P024,Beverages_Item_24,Beverages,1,1868,1868,187.12,Cash,North
14185,2025-01-24,P030,Snacks_Item_30,Snacks,5,325,1625,222.34,Card,West
14186,2025-08-17,P053,Stationery_Item_53,Stationery,4,1122,4488,389.33,Cash,Central
14187,2025-08-19,P105,Groceries_Item_105,Groceries,4,1638,6552,1351.46,Cash,South
14188,2025-12-18,P003,Beverages_Item_3,Beverages,6,1140,6840,673.92,UPI,North
14189,2025-03-28,P079,Groceries_Item_79,Groceries,1,1600,1600,175.76,UPI,North
14190,2025-10-17,P149,Household_Item_149,Household,3,1461,4383,841.19,Cash,North
14191,2025-01-17,P265,Personal Care_Item_265,Personal Care,5,1433,7165,1526.68,Net Banking,East
14192,2025-05-05,P255,Personal Care_Item_255,Personal Care,4,1858,7432,1183.78,UPI,East
14193,2025-05-24,P076,Personal Care_Item_76,Personal Care,5,1713,8565,688.96,UPI,North
14194,2025-06-19,P018,Beverages_Item_18,Beverages,2,1554,3108,390.97,UPI,East
14195,2025-11-29,P300,Beverages_Item_300,Beverages,3,876,2628,257.36,Card,East
14196,2025-10-17,P002,Household_Item_2,Household,7,1566,10962,2247.85,Cash,South
14197,2025-02-16,P176,Personal Care_Item_176,Personal Care,4,1409,5636,996.09,UPI,South
14198,2025-11-30,P006,Stationery_Item_6,Stationery,6,242,1452,226.4,Net Banking,West
14199,2025-05-31,P140,Groceries_Item_140,Groceries,3,1209,3627,540.49,Cash,South
14200,2025-08-22,P139,Beverages_Item_139,Beverages,2,708,1416,269.32,Cash,East
14201,2025-11-16,P015,Household_Item_15,Household,8,87,696,60.77,Net Banking,South
14202,2025-07-19,P237,Household_Item_237,Household,5,1567,7835,759.44,Net Banking,East
14203,2025-09-30,P193,Stationery_Item_193,Stationery,1,1765,1765,355.29,UPI,East
14204,2025-10-28,P225,Groceries_Item_225,Groceries,8,1982,15856,1519.06,Cash,Central
14205,2025-10-09,P160,Personal Care_Item_160,Personal Care,7,1046,7322,896.36,Cash,West
14206,2025-11-23,P137,Snacks_Item_137,Snacks,4,1510,6040,1269.79,UPI,West
14207,2025-11-06,P006,Stationery_Item_6,Stationery,3,242,726,133.38,Card,West
14208,2025-04-08,P029,Groceries_Item_29,Groceries,6,1010,6060,1091.86,UPI,North
14209,2025-09-17,P214,Groceries_Item_214,Groceries,3,222,666,118.87,Cash,West
14210,2025-08-18,P120,Personal Care_Item_120,Personal Care,4,1698,6792,609.35,UPI,South
14211,2025-04-07,P182,Groceries_Item_182,Groceries,5,321,1605,248.72,Cash,Central
14212,2025-07-25,P081,Groceries_Item_81,Groceries,3,583,1749,379.49,Card,Central
14213,2025-09-23,P216,Household_Item_216,Household,6,618,3708,419.31,Card,East
14214,2025-09-05,P177,Groceries_Item_177,Groceries,7,637,4459,900.81,UPI,East
14215,2025-07-25,P113,Groceries_Item_113,Groceries,5,1524,7620,1211.43,UPI,North
14216,2025-08-14,P248,Beverages_Item_248,Beverages,7,749,5243,688.16,Net Banking,East
14217,2025-09-21,P103,Snacks_Item_103,Snacks,8,1951,15608,2123.1,Cash,South
14218,2025-07-28,P001,Household_Item_1,Household,1,1073,1073,229.78,Card,North
14219,2025-12-13,P200,Personal Care_Item_200,Personal Care,7,1462,10234,1340.68,Cash,Central
14220,2025-10-31,P007,Snacks_Item_7,Snacks,3,303,909,112.1,Card,East
14221,2025-08-01,P209,Stationery_Item_209,Stationery,7,724,5068,621.34,Cash,West
14222,2025-11-27,P030,Snacks_Item_30,Snacks,3,325,975,93.3,Net Banking,North
14223,2025-04-08,P095,Groceries_Item_95,Groceries,6,1303,7818,1037.14,Card,East
14224,2025-01-27,P185,Household_Item_185,Household,1,1346,1346,109.25,Net Banking,East
14225,2025-03-22,P017,Personal Care_Item_17,Personal Care,5,185,925,81.8,UPI,Central
14226,2025-05-31,P173,Household_Item_173,Household,1,1970,1970,282.49,Net Banking,West
14227,2025-01-18,P037,Stationery_Item_37,Stationery,5,1781,8905,1246.34,Card,West
14228,2025-05-09,P208,Snacks_Item_208,Snacks,4,1959,7836,711.34,UPI,Central
14229,2025-08-02,P265,Personal Care_Item_265,Personal Care,6,1433,8598,1442.68,Net Banking,Central
14230,2025-07-07,P052,Groceries_Item_52,Groceries,7,1469,10283,1959.45,Card,West
14231,2025-03-29,P223,Household_Item_223,Household,8,1722,13776,2863.7,Net Banking,North
14232,2025-07-16,P245,Personal Care_Item_245,Personal Care,2,1070,2140,190.91,Cash,North
14233,2025-12-21,P019,Beverages_Item_19,Beverages,1,1293,1293,250.83,Cash,North
14234,2025-03-15,P149,Household_Item_149,Household,6,1461,8766,1338.93,Card,Central
14235,2025-05-21,P017,Personal Care_Item_17,Personal Care,5,185,925,202.19,Cash,Central
14236,2025-02-22,P061,Stationery_Item_61,Stationery,8,1993,15944,1453.93,Card,Central
14237,2025-02-24,P288,Snacks_Item_288,Snacks,7,295,2065,166.53,UPI,Central
14238,2025-05-15,P222,Snacks_Item_222,Snacks,7,296,2072,235.4,Card,North
14239,2025-06-04,P124,Household_Item_124,Household,8,1636,13088,1353.54,Net Banking,East
14240,2025-04-30,P114,Personal Care_Item_114,Personal Care,2,807,1614,156.9,Card,Central
14241,2025-06-20,P077,Groceries_Item_77,Groceries,8,1874,14992,3085.73,Card,Central
14242,2025-11-02,P172,Personal Care_Item_172,Personal Care,1,219,219,42.3,Cash,North
14243,2025-07-21,P177,Groceries_Item_177,Groceries,7,637,4459,419.92,UPI,East
14244,2025-05-08,P240,Personal Care_Item_240,Personal Care,3,886,2658,409.82,UPI,West
14245,2025-03-26,P037,Stationery_Item_37,Stationery,8,1781,14248,3028.1,Net Banking,South
14246,2025-01-18,P222,Snacks_Item_222,Snacks,3,296,888,151.98,Cash,South
14247,2025-09-20,P031,Stationery_Item_31,Stationery,3,687,2061,411.2,Card,South
14248,2025-09-11,P216,Household_Item_216,Household,5,618,3090,544.86,Card,West
14249,2025-07-03,P267,Household_Item_267,Household,4,261,1044,156.8,Net Banking,West
14250,2025-07-10,P095,Groceries_Item_95,Groceries,4,1303,5212,488.44,Cash,North
14251,2025-10-20,P183,Groceries_Item_183,Groceries,8,1506,12048,1762.96,Card,East
14252,2025-01-14,P150,Stationery_Item_150,Stationery,7,483,3381,634.51,Card,South
14253,2025-06-22,P227,Household_Item_227,Household,2,1484,2968,490.86,Net Banking,West
14254,2025-06-01,P180,Snacks_Item_180,Snacks,8,1695,13560,2538.74,UPI,West
14255,2025-12-19,P185,Household_Item_185,Household,3,1346,4038,869.14,Cash,East
14256,2025-10-19,P144,Snacks_Item_144,Snacks,5,668,3340,426.52,Cash,Central
14257,2025-08-05,P072,Snacks_Item_72,Snacks,2,737,1474,309.01,Card,West
14258,2025-02-11,P157,Beverages_Item_157,Beverages,4,588,2352,267.25,UPI,East
14259,2025-03-30,P126,Personal Care_Item_126,Personal Care,4,532,2128,358.25,Net Banking,West
14260,2025-10-04,P293,Beverages_Item_293,Beverages,4,497,1988,318.9,UPI,East
14261,2025-08-08,P071,Beverages_Item_71,Beverages,1,1438,1438,183.52,Card,West
14262,2025-04-27,P121,Groceries_Item_121,Groceries,6,1819,10914,1461.08,Card,North
14263,2025-11-09,P163,Snacks_Item_163,Snacks,7,157,1099,90.59,UPI,North
14264,2025-04-06,P152,Personal Care_Item_152,Personal Care,1,674,674,104.99,Card,North
14265,2025-07-12,P096,Beverages_Item_96,Beverages,5,92,460,47.01,UPI,East
14266,2025-06-20,P180,Snacks_Item_180,Snacks,7,1695,11865,1536.91,Net Banking,Central
14267,2025-01-30,P094,Groceries_Item_94,Groceries,4,1968,7872,1052.15,UPI,North
14268,2025-06-30,P248,Beverages_Item_248,Beverages,1,749,749,135.41,Cash,West
14269,2025-04-19,P006,Stationery_Item_6,Stationery,5,242,1210,119.01,UPI,East
14270,2025-11-02,P263,Stationery_Item_263,Stationery,6,1408,8448,1420.19,Card,South
14271,2025-03-10,P255,Personal Care_Item_255,Personal Care,7,1858,13006,1124.64,UPI,North
14272,2025-12-11,P273,Personal Care_Item_273,Personal Care,5,678,3390,461.06,Card,West
14273,2025-10-18,P074,Personal Care_Item_74,Personal Care,2,1123,2246,446.12,Cash,East
14274,2025-09-21,P096,Beverages_Item_96,Beverages,4,92,368,45.75,Net Banking,Central
14275,2025-03-17,P074,Personal Care_Item_74,Personal Care,8,1123,8984,1274.94,Card,South
14276,2025-06-04,P253,Personal Care_Item_253,Personal Care,6,1587,9522,1099.77,Card,Central
14277,2025-06-27,P222,Snacks_Item_222,Snacks,7,296,2072,344.33,Cash,South
14278,2025-06-03,P202,Groceries_Item_202,Groceries,3,239,717,98.45,UPI,South
14279,2025-03-02,P158,Beverages_Item_158,Beverages,1,1407,1407,246.0,Cash,East
14280,2025-02-21,P241,Personal Care_Item_241,Personal Care,5,1064,5320,425.63,Card,South
14281,2025-12-18,P299,Beverages_Item_299,Beverages,4,1216,4864,491.93,UPI,South
14282,2025-02-20,P198,Groceries_Item_198,Groceries,7,902,6314,1385.85,Net Banking,East
